satellite,date,lon,lat,id,evi2,QA_PIXEL
LANDSAT/LT05/C02/T1_L2,1991-07-09,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1991-07-09,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1991-07-09,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1991-07-09,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1991-07-09,43.955547,-71.742178,6,-0.5775293322394786,5440
LANDSAT/LT05/C02/T1_L2,1991-07-09,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1991-07-09,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1991-08-26,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1991-08-26,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1991-08-26,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1991-08-26,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1991-08-26,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1991-08-26,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1991-08-26,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1991-08-26,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1991-08-26,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1991-09-11,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1991-09-11,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1991-09-11,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1991-09-11,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1991-09-11,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1991-09-11,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1991-09-11,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1991-09-11,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1991-09-11,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1991-09-27,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1991-09-27,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1991-09-27,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1991-09-27,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1991-09-27,43.949128,-71.731831,4,-0.34714678062604953,5442
LANDSAT/LT05/C02/T1_L2,1991-09-27,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1991-09-27,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1991-09-27,43.928928,-71.765647,7,-0.37040450196949454,5440
LANDSAT/LT05/C02/T1_L2,1991-09-27,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1991-10-13,43.945733,-71.700975,0,-0.2861628431976746,5440
LANDSAT/LT05/C02/T1_L2,1991-10-13,43.952022,-71.725558,1,-0.3059302218070567,5440
LANDSAT/LT05/C02/T1_L2,1991-10-13,43.950917,-71.728739,2,-0.2867317683341922,5440
LANDSAT/LT05/C02/T1_L2,1991-10-13,43.958947,-71.731661,3,-0.18161299005608916,5440
LANDSAT/LT05/C02/T1_L2,1991-10-13,43.949128,-71.731831,4,-0.2488632995649998,5440
LANDSAT/LT05/C02/T1_L2,1991-10-13,43.9574,-71.736869,5,-0.22886534704931605,5440
LANDSAT/LT05/C02/T1_L2,1991-10-13,43.955547,-71.742178,6,-0.2540317567733984,5440
LANDSAT/LT05/C02/T1_L2,1991-10-13,43.928928,-71.765647,7,-0.20820433690100604,5440
LANDSAT/LT05/C02/T1_L2,1991-10-13,43.918358,-71.769733,8,-0.20538214956643927,5440
LANDSAT/LT05/C02/T1_L2,1991-10-29,43.945733,-71.700975,0,-0.1911595336226699,5440
LANDSAT/LT05/C02/T1_L2,1991-10-29,43.952022,-71.725558,1,-0.2197447082381905,5440
LANDSAT/LT05/C02/T1_L2,1991-10-29,43.950917,-71.728739,2,-0.19297607039675763,5440
LANDSAT/LT05/C02/T1_L2,1991-10-29,43.958947,-71.731661,3,-0.14596319102147726,5440
LANDSAT/LT05/C02/T1_L2,1991-10-29,43.949128,-71.731831,4,-0.1916684057101492,5440
LANDSAT/LT05/C02/T1_L2,1991-10-29,43.9574,-71.736869,5,-0.19533178417393995,5440
LANDSAT/LT05/C02/T1_L2,1991-10-29,43.955547,-71.742178,6,-0.20426162095994113,5440
LANDSAT/LT05/C02/T1_L2,1991-10-29,43.928928,-71.765647,7,-0.14370359710487612,5440
LANDSAT/LT05/C02/T1_L2,1991-10-29,43.918358,-71.769733,8,-0.1737436592845165,5440
LANDSAT/LT05/C02/T1_L2,1991-11-14,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1991-11-14,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1991-11-14,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1991-11-14,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1991-11-14,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1991-11-14,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1991-11-14,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1991-11-14,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1991-11-14,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-01-01,43.945733,-71.700975,0,-0.10813487685387763,13856
LANDSAT/LT05/C02/T1_L2,1992-01-01,43.952022,-71.725558,1,-0.10028162436481759,13600
LANDSAT/LT05/C02/T1_L2,1992-01-01,43.950917,-71.728739,2,-0.09110490860919221,13600
LANDSAT/LT05/C02/T1_L2,1992-01-01,43.958947,-71.731661,3,-0.09308954792051222,13600
LANDSAT/LT05/C02/T1_L2,1992-01-01,43.949128,-71.731831,4,-0.11597319116436008,13600
LANDSAT/LT05/C02/T1_L2,1992-01-01,43.9574,-71.736869,5,-0.11042968406719,13600
LANDSAT/LT05/C02/T1_L2,1992-01-01,43.955547,-71.742178,6,-0.10872884601769008,13600
LANDSAT/LT05/C02/T1_L2,1992-01-01,43.928928,-71.765647,7,-0.07646000838397218,13600
LANDSAT/LT05/C02/T1_L2,1992-01-01,43.918358,-71.769733,8,-0.13078787886474222,13600
LANDSAT/LT05/C02/T1_L2,1992-01-17,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-01-17,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-01-17,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1992-01-17,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-01-17,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-01-17,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-01-17,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-01-17,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-01-17,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-02-02,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-02-02,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-02-02,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1992-02-02,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-02-02,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-02-02,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-02-02,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-02-02,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-02-02,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-02-18,43.945733,-71.700975,0,-0.06468005251634111,13600
LANDSAT/LT05/C02/T1_L2,1992-02-18,43.952022,-71.725558,1,-0.06887030258374072,13600
LANDSAT/LT05/C02/T1_L2,1992-02-18,43.950917,-71.728739,2,-0.05281651666089511,13600
LANDSAT/LT05/C02/T1_L2,1992-02-18,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-02-18,43.949128,-71.731831,4,-0.08102612007651674,13600
LANDSAT/LT05/C02/T1_L2,1992-02-18,43.9574,-71.736869,5,-0.048031712213455924,13600
LANDSAT/LT05/C02/T1_L2,1992-02-18,43.955547,-71.742178,6,-0.08064155138723567,13856
LANDSAT/LT05/C02/T1_L2,1992-02-18,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-02-18,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-03-05,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-03-05,43.952022,-71.725558,1,-0.06783220617995712,13600
LANDSAT/LT05/C02/T1_L2,1992-03-05,43.950917,-71.728739,2,-0.06349770437360862,13600
LANDSAT/LT05/C02/T1_L2,1992-03-05,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-03-05,43.949128,-71.731831,4,-0.07799517333113078,13600
LANDSAT/LT05/C02/T1_L2,1992-03-05,43.9574,-71.736869,5,-0.07994837321376264,13600
LANDSAT/LT05/C02/T1_L2,1992-03-05,43.955547,-71.742178,6,-0.08243492229079051,13600
LANDSAT/LT05/C02/T1_L2,1992-03-05,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-03-05,43.918358,-71.769733,8,-0.12700488332494186,13600
LANDSAT/LT05/C02/T1_L2,1992-03-21,43.945733,-71.700975,0,-0.08659038815081352,13600
LANDSAT/LT05/C02/T1_L2,1992-03-21,43.952022,-71.725558,1,-0.08211140507949577,13856
LANDSAT/LT05/C02/T1_L2,1992-03-21,43.950917,-71.728739,2,-0.07019252130591175,13600
LANDSAT/LT05/C02/T1_L2,1992-03-21,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-03-21,43.949128,-71.731831,4,-0.09105223511860724,13600
LANDSAT/LT05/C02/T1_L2,1992-03-21,43.9574,-71.736869,5,-0.07890201346875575,13602
LANDSAT/LT05/C02/T1_L2,1992-03-21,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-03-21,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-03-21,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-04-06,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-04-06,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-04-06,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1992-04-06,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-04-06,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-04-06,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-04-06,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-04-06,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-04-06,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-04-22,43.945733,-71.700975,0,0.43898188577093133,13600
LANDSAT/LT05/C02/T1_L2,1992-04-22,43.952022,-71.725558,1,0.012059124875720001,13600
LANDSAT/LT05/C02/T1_L2,1992-04-22,43.950917,-71.728739,2,0.0014662045900685808,13600
LANDSAT/LT05/C02/T1_L2,1992-04-22,43.958947,-71.731661,3,0.4509923565382695,13600
LANDSAT/LT05/C02/T1_L2,1992-04-22,43.949128,-71.731831,4,0.004142632916559288,13600
LANDSAT/LT05/C02/T1_L2,1992-04-22,43.9574,-71.736869,5,-7.137085031437217E-4,13600
LANDSAT/LT05/C02/T1_L2,1992-04-22,43.955547,-71.742178,6,0.005721025451046916,13600
LANDSAT/LT05/C02/T1_L2,1992-04-22,43.928928,-71.765647,7,0.45097046193132273,13600
LANDSAT/LT05/C02/T1_L2,1992-04-22,43.918358,-71.769733,8,-0.004910905130960248,13600
LANDSAT/LT05/C02/T1_L2,1992-05-08,43.945733,-71.700975,0,-0.0960358009580996,5440
LANDSAT/LT05/C02/T1_L2,1992-05-08,43.952022,-71.725558,1,-0.09339992934753953,5440
LANDSAT/LT05/C02/T1_L2,1992-05-08,43.950917,-71.728739,2,-0.09594536339676892,5440
LANDSAT/LT05/C02/T1_L2,1992-05-08,43.958947,-71.731661,3,-0.11615890832030368,5440
LANDSAT/LT05/C02/T1_L2,1992-05-08,43.949128,-71.731831,4,-0.09328650417038813,5440
LANDSAT/LT05/C02/T1_L2,1992-05-08,43.9574,-71.736869,5,-0.11686064708604839,5440
LANDSAT/LT05/C02/T1_L2,1992-05-08,43.955547,-71.742178,6,-0.10017181779837266,5440
LANDSAT/LT05/C02/T1_L2,1992-05-08,43.928928,-71.765647,7,-0.09642509978705643,5440
LANDSAT/LT05/C02/T1_L2,1992-05-08,43.918358,-71.769733,8,-0.08622315680729814,5440
LANDSAT/LT05/C02/T1_L2,1992-05-24,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-05-24,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-05-24,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1992-05-24,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-05-24,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-05-24,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-05-24,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-05-24,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-05-24,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-06-09,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-06-09,43.952022,-71.725558,1,-0.5517998342600338,5440
LANDSAT/LT05/C02/T1_L2,1992-06-09,43.950917,-71.728739,2,-0.5482404235926008,5440
LANDSAT/LT05/C02/T1_L2,1992-06-09,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-06-09,43.949128,-71.731831,4,-0.40154117507597764,5440
LANDSAT/LT05/C02/T1_L2,1992-06-09,43.9574,-71.736869,5,-0.4902594179648895,5440
LANDSAT/LT05/C02/T1_L2,1992-06-09,43.955547,-71.742178,6,-0.4472382319478978,5442
LANDSAT/LT05/C02/T1_L2,1992-06-09,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-06-09,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-06-25,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-06-25,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-06-25,43.950917,-71.728739,2,-0.4636341280309709,5440
LANDSAT/LT05/C02/T1_L2,1992-06-25,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-06-25,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-06-25,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-06-25,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-06-25,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-06-25,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-07-11,43.945733,-71.700975,0,-0.5100395933819036,5440
LANDSAT/LT05/C02/T1_L2,1992-07-11,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-07-11,43.950917,-71.728739,2,-0.5513015922162012,5440
LANDSAT/LT05/C02/T1_L2,1992-07-11,43.958947,-71.731661,3,-0.47904082565411876,5440
LANDSAT/LT05/C02/T1_L2,1992-07-11,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-07-11,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-07-11,43.955547,-71.742178,6,-0.5231532745385401,5440
LANDSAT/LT05/C02/T1_L2,1992-07-11,43.928928,-71.765647,7,-0.5014148653447261,5440
LANDSAT/LT05/C02/T1_L2,1992-07-11,43.918358,-71.769733,8,-0.5049701562890073,5440
LANDSAT/LT05/C02/T1_L2,1992-08-28,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-08-28,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-08-28,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1992-08-28,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-08-28,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-08-28,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-08-28,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-08-28,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-08-28,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-09-29,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-09-29,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-09-29,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1992-09-29,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-09-29,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-09-29,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-09-29,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-09-29,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-09-29,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-10-31,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-10-31,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-10-31,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1992-10-31,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-10-31,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-10-31,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-10-31,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-10-31,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-10-31,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-12-02,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-12-02,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-12-02,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1992-12-02,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-12-02,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-12-02,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-12-02,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-12-02,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-12-02,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1992-12-18,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1992-12-18,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1992-12-18,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1992-12-18,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1992-12-18,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1992-12-18,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1992-12-18,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1992-12-18,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1992-12-18,43.918358,-71.769733,8,-0.15257904306771,13858
LANDSAT/LT05/C02/T1_L2,1993-01-03,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1993-01-03,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1993-01-03,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1993-01-03,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1993-01-03,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1993-01-03,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1993-01-03,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1993-01-03,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1993-01-03,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1993-01-19,43.945733,-71.700975,0,-0.09661813674233397,13856
LANDSAT/LT05/C02/T1_L2,1993-01-19,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1993-01-19,43.950917,-71.728739,2,-0.09091662690269516,13858
LANDSAT/LT05/C02/T1_L2,1993-01-19,43.958947,-71.731661,3,-0.08136042880833165,13602
LANDSAT/LT05/C02/T1_L2,1993-01-19,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1993-01-19,43.9574,-71.736869,5,-0.07405141788018255,13858
LANDSAT/LT05/C02/T1_L2,1993-01-19,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1993-01-19,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1993-01-19,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1993-02-04,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1993-02-04,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1993-02-04,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1993-02-04,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1993-02-04,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1993-02-04,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1993-02-04,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1993-02-04,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1993-02-04,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1993-02-20,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1993-02-20,43.952022,-71.725558,1,-0.06295239173828063,13858
LANDSAT/LT05/C02/T1_L2,1993-02-20,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1993-02-20,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1993-02-20,43.949128,-71.731831,4,-0.05598361624298724,13602
LANDSAT/LT05/C02/T1_L2,1993-02-20,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1993-02-20,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1993-02-20,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1993-02-20,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1993-03-08,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1993-03-08,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1993-03-08,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1993-03-08,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1993-03-08,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1993-03-08,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1993-03-08,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1993-03-08,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1993-03-08,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1993-04-09,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1993-04-09,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1993-04-09,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1993-04-09,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1993-04-09,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1993-04-09,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1993-04-09,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1993-04-09,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1993-04-09,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1993-04-25,43.945733,-71.700975,0,,
LANDSAT/LT05/C02/T1_L2,1993-04-25,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1993-04-25,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1993-04-25,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1993-04-25,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1993-04-25,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1993-04-25,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1993-04-25,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1993-04-25,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1993-05-11,43.945733,-71.700975,0,-0.3801903861074243,5440
LANDSAT/LT05/C02/T1_L2,1993-05-11,43.952022,-71.725558,1,-0.3258216807018183,5440
LANDSAT/LT05/C02/T1_L2,1993-05-11,43.950917,-71.728739,2,-0.329176619342236,5440
LANDSAT/LT05/C02/T1_L2,1993-05-11,43.958947,-71.731661,3,-0.20702846157936544,5440
LANDSAT/LT05/C02/T1_L2,1993-05-11,43.949128,-71.731831,4,-0.3020070619852063,5440
LANDSAT/LT05/C02/T1_L2,1993-05-11,43.9574,-71.736869,5,-0.25326883903569547,5440
LANDSAT/LT05/C02/T1_L2,1993-05-11,43.955547,-71.742178,6,-0.21363115844405148,5440
LANDSAT/LT05/C02/T1_L2,1993-05-11,43.928928,-71.765647,7,-0.23997729996930295,5440
LANDSAT/LT05/C02/T1_L2,1993-05-11,43.918358,-71.769733,8,-0.22168393102661832,5440
LANDSAT/LT05/C02/T1_L2,1993-05-27,43.945733,-71.700975,0,-0.46256463227828415,5442
LANDSAT/LT05/C02/T1_L2,1993-05-27,43.952022,-71.725558,1,,
LANDSAT/LT05/C02/T1_L2,1993-05-27,43.950917,-71.728739,2,,
LANDSAT/LT05/C02/T1_L2,1993-05-27,43.958947,-71.731661,3,,
LANDSAT/LT05/C02/T1_L2,1993-05-27,43.949128,-71.731831,4,,
LANDSAT/LT05/C02/T1_L2,1993-05-27,43.9574,-71.736869,5,,
LANDSAT/LT05/C02/T1_L2,1993-05-27,43.955547,-71.742178,6,,
LANDSAT/LT05/C02/T1_L2,1993-05-27,43.928928,-71.765647,7,,
LANDSAT/LT05/C02/T1_L2,1993-05-27,43.918358,-71.769733,8,,
LANDSAT/LT05/C02/T1_L2,1993-06-12,43.945733,-71.700975,0,-0.5082730063126195,5440
LANDSAT/LT05/C02/T1_L2,1993-06-12,43.952022,-71.725558,1,-0.5233117147513707,5440
LANDSAT/LT05/C02/T1_L2,1993-06-12,43.950917,-71.728739,2,-0.5279772038514373,5440
